Wall time,Step,Value
1698445305.366129,170900,29.344114303588867
1698445339.9127567,171000,30.400062561035156
1698445678.935848,171100,32.45941925048828
1698445713.4820495,171200,31.48518943786621
1698445921.799637,171800,35.409263610839844
1698446364.4519641,172200,29.78750991821289
1698446399.0584407,172300,32.09444808959961
1698446433.6615539,172400,28.42325210571289
1698446468.262937,172500,31.346328735351562
1698446641.1780043,173000,29.680282592773438
1698447222.135475,173800,33.26483917236328
1698447256.7087138,173900,32.2650146484375
1698447699.0068285,174300,34.989532470703125
1698447768.2099452,174500,35.54527282714844
1698447871.9862084,174800,34.13310623168945
1698447906.5901587,174900,27.11713409423828
1698447941.8034642,175000,31.0496768951416
1698448278.9714963,175100,28.813859939575195
1698448348.0208676,175300,30.962003707885742
1698448382.5407834,175400,29.800098419189453
1698448487.063017,175700,30.815744400024414
1698448964.1635919,176200,28.954425811767578
1698448998.7718756,176300,33.74962615966797
1698449067.9563317,176500,29.08697509765625
1698449172.5105863,176800,30.895877838134766
1698449717.9494982,177500,28.322162628173828
1698449752.4850938,177600,30.969884872436523
1698449787.0539021,177700,28.88791847229004
1698449891.5592275,178000,29.8320369720459
1698450333.0598843,178400,29.726577758789062
1698450367.674137,178500,31.925495147705078
1698450402.2823207,178600,30.851318359375
1698450506.029326,178900,30.81391143798828
1698450540.6512427,179000,32.548274993896484
1698450914.6053665,179200,30.234771728515625
1698450983.826602,179400,29.12779998779297
1698451053.02846,179600,32.43324279785156
1698451192.1379106,180000,32.05202102661133
1698451564.0878086,180200,31.122920989990234
1698451772.4750779,180800,32.55672073364258
1698451841.6751533,181000,30.56598663330078
1698452283.357313,181400,32.49756622314453
1698452457.2732537,181900,29.294647216796875
1698452899.7534208,182300,30.563737869262695
1698453003.3347294,182600,31.897926330566406
1698453037.86536,182700,30.52212905883789
1698453107.8152745,182900,32.13908386230469
1698453142.347802,183000,31.103378295898438
1698453514.9395225,183200,29.652311325073242
1698453549.551803,183300,30.90521240234375
1698453584.1232195,183400,32.066993713378906
1698453653.2858593,183600,28.92369842529297
1698453687.862336,183700,31.29538917541504
1698453722.4314432,183800,31.93634033203125
1698454268.774018,184500,33.22179412841797
1698454303.3837779,184600,27.625930786132812
1698454337.9934895,184700,31.362977981567383
1698454372.6068008,184800,30.66533660888672
1698454780.0199842,185100,26.592010498046875
1698455092.3546927,186000,32.777427673339844
1698455533.9957721,186400,31.93799591064453
1698455568.5663521,186500,34.65376281738281
1698455604.02182,186600,30.405427932739258
1698455638.56137,186700,34.24675750732422
1698456080.587883,187100,32.75804138183594
1698456115.1481066,187200,33.314735412597656
1698456184.2883534,187400,27.048812866210938
1698456218.809003,187500,28.566123962402344
1698456287.8942807,187700,30.807632446289062
1698456392.500345,188000,32.20320510864258
1698456800.0125525,188300,33.897369384765625
1698456834.6207995,188400,30.842880249023438
1698456903.822791,188600,30.64509391784668
1698456973.0069842,188800,27.788558959960938
1698457043.0589647,189000,28.84502410888672
1698457518.9015524,189500,30.094249725341797
1698457657.0914562,189900,30.72742462158203
1698458065.2176347,190200,28.30352210998535
1698458203.675154,190600,31.757007598876953
1698458272.8586895,190800,30.28724479675293
1698458307.495026,190900,30.10551643371582
1698458342.1424098,191000,35.21336364746094
1698458748.6682541,191300,32.44146728515625
1698458922.3723202,191800,27.73404312133789
1698459433.0103476,192400,32.07063674926758
1698459467.6016512,192500,30.468080520629883
1698459502.1582642,192600,34.346073150634766
1698459606.8192344,192900,28.69008445739746
1698460015.2531946,193200,30.455020904541016
1698460118.8445337,193500,31.964406967163086
1698460153.3856108,193600,34.103477478027344
1698460292.5007994,194000,31.257761001586914
1698460630.6596084,194100,31.599950790405273
1698460665.2548573,194200,31.4471378326416
1698460769.102992,194500,31.733383178710938
1698460838.343296,194700,28.581932067871094
1698460942.75901,195000,30.952878952026367
1698461281.9029033,195100,31.65111541748047
1698461351.1203616,195300,30.064987182617188
1698461454.9613547,195600,33.20771026611328
1698461593.5098712,196000,29.643728256225586
1698461931.9201355,196100,28.77783966064453
1698461966.6123073,196200,29.930763244628906
1698462001.1834831,196300,28.278779983520508
1698462036.6754925,196400,31.17793846130371
1698462105.8639042,196600,29.508880615234375
1698462140.419379,196700,31.814720153808594
1698462175.020887,196800,31.917152404785156
1698462209.6277177,196900,31.172908782958984
1698462721.0423682,197500,30.215377807617188
1698462791.0609345,197700,31.17767333984375
1698462860.3615537,197900,31.979633331298828
1698462894.9962885,198000,31.256423950195312
1698463233.4539897,198100,30.60637092590332
1698463268.072209,198200,30.242778778076172
1698463302.6956437,198300,33.01770782470703
1698463371.8875294,198500,29.709487915039062
1698463441.0683072,198700,29.414710998535156
1698463476.5720844,198800,30.066383361816406
1698463883.683709,199100,31.477550506591797
1698463918.2839499,199200,32.57655715942383
1698464022.154054,199500,32.82469177246094
1698465361.388775,201600,30.05170440673828
1698465395.9782567,201700,28.930240631103516
1698465838.9944572,202100,30.70547866821289
1698465873.5158176,202200,31.945419311523438
1698465908.0816972,202300,30.7535400390625
1698465978.0706806,202500,31.46656036376953
1698466012.6264894,202600,32.384056091308594
1698466081.713325,202800,32.348236083984375
1698466488.9685068,203100,32.18901824951172
1698466523.5393398,203200,31.275760650634766
1698466592.682847,203400,31.59025764465332
1698466627.3440313,203500,31.386106491088867
1698466661.895322,203600,31.306236267089844
1698466801.1746159,204000,33.77302169799805
1698467140.7788982,204100,30.99930191040039
1698467209.9608617,204300,31.459402084350586
1698467244.5546718,204400,30.802047729492188
1698467348.3597353,204700,32.55017852783203
1698467417.5595882,204900,30.752094268798828
1698467896.2393222,205400,31.140178680419922
1698467930.7982752,205500,32.37656784057617
1698467965.3604186,205600,30.913053512573242
1698467999.9600966,205700,30.645771026611328
1698468650.7770317,206700,27.4943904876709
1698468685.3759604,206800,28.207218170166016
1698468754.5823445,207000,31.528650283813477
1698469197.5337322,207400,33.37519836425781
1698469335.85241,207800,30.438623428344727
1698469370.412568,207900,33.75939178466797
1698469846.8695986,208400,29.581676483154297
1698469916.8884802,208600,35.51188278198242
1698469951.4903748,208700,32.05859375
1698470020.7487984,208900,31.030054092407227
1698470055.374616,209000,32.55261993408203
1698470394.3926077,209100,30.464622497558594
1698470532.6978927,209500,29.856138229370117
1698470567.2623887,209600,30.880401611328125
1698470601.8355296,209700,30.519519805908203
1698470636.3944523,209800,30.063030242919922
1698470707.0010672,210000,30.199373245239258
1698471115.4393704,210300,31.457115173339844
1698471150.0434759,210400,26.756969451904297
1698471184.6234622,210500,30.533367156982422
1698471219.2452168,210600,30.002344131469727
1698471322.9991162,210900,30.31390380859375
1698471357.5553372,211000,31.51917839050293
1698471800.7174945,211400,30.488628387451172
1698471835.276017,211500,31.312833786010742
1698471973.5259883,211900,29.938993453979492
1698472008.0383859,212000,32.48236083984375
1698472381.7018344,212200,30.050724029541016
1698472417.2713256,212300,32.965415954589844
1698472451.9534822,212400,34.39873504638672
1698472521.038528,212600,30.388029098510742
1698472555.57164,212700,30.355941772460938
1698473101.85676,213400,30.77658462524414
1698473137.348775,213500,30.716163635253906
1698473171.9579825,213600,31.864084243774414
1698473275.7441387,213900,29.969093322753906
1698473718.0884414,214300,32.787353515625
1698473926.4661577,214900,30.36251449584961
1698473961.726102,215000,33.97083282470703
1698474403.847804,215400,29.462364196777344
1698474438.550523,215500,30.481426239013672
1698474577.026148,215900,30.256000518798828
1698474612.5331497,216000,27.36697769165039
1698474951.3953717,216100,35.063907623291016
1698474985.9922287,216200,31.880712509155273
1698475227.785232,216900,32.38444519042969
1698475671.7453227,217300,29.51176643371582
1698475741.002599,217500,30.446990966796875
1698475775.58079,217600,30.04193115234375
1698476321.6801143,218300,33.377498626708984
1698476391.7642353,218500,31.847545623779297
1698476460.9902155,218700,29.029300689697266
1698476530.197955,218900,33.171443939208984
1698477007.6739564,219400,31.035938262939453
1698477181.3059177,219900,31.10944366455078
1698477557.071212,220100,32.051513671875
1698477591.6904213,220200,30.682720184326172
1698477626.3017867,220300,31.494638442993164
1698477730.1315408,220600,29.457256317138672
1698477835.1083617,220900,32.330902099609375
1698478210.1894462,221100,30.78854751586914
1698478244.7624345,221200,30.504098892211914
1698478314.0068152,221400,32.37629699707031
1698478348.648404,221500,27.598270416259766
1698478383.325844,221600,30.303150177001953
1698478860.9832146,222100,30.325912475585938
1698478895.5463936,222200,31.926902770996094
1698478930.1005,222300,32.358821868896484
1698478999.232675,222500,31.582719802856445
1698479068.3757875,222700,30.563039779663086
1698479580.3299396,223300,28.70934295654297
1698479685.1395361,223600,31.016441345214844
1698479788.8662035,223900,30.370811462402344
1698480199.9611454,224200,30.208534240722656
1698480269.2695196,224400,28.448122024536133
1698480922.9786339,225400,30.73586654663086
1698481026.8088434,225700,31.322769165039062
1698481062.3122718,225800,27.509981155395508
1698481581.0623028,226400,33.82586669921875
1698481650.3971329,226600,27.872379302978516
1698481685.0191417,226700,34.901458740234375
1698482236.678801,227400,29.541074752807617
1698482305.722609,227600,30.783477783203125
1698482443.8487859,228000,28.295591354370117
1698482782.2147942,228100,31.919450759887695
1698482921.4189491,228500,33.147769927978516
1698483434.6122634,229100,32.546783447265625
1698483469.1775575,229200,31.98428726196289
1698483503.7712622,229300,30.146554946899414
1698483747.1139295,230000,31.177001953125
1698484224.4661398,230500,34.72415542602539
1698484259.038101,230600,28.74176788330078
1698484294.493975,230700,31.944786071777344
1698484363.6267545,230900,28.92989158630371
1698484737.0496051,231100,30.65805435180664
1698484875.6512077,231500,32.629974365234375
1698484910.2664561,231600,30.234220504760742
1698485014.1337147,231900,31.487672805786133
1698485493.1536672,232400,32.06975555419922
1698485700.6630592,233000,29.96388053894043
1698486075.2856374,233200,28.215965270996094
1698486178.9982677,233500,30.810916900634766
1698486352.0485387,234000,30.37225341796875
1698486725.7416153,234200,28.658000946044922
1698486760.3399382,234300,29.45880126953125
1698486795.8272214,234400,31.848512649536133
1698486865.0421948,234600,29.79187774658203
1698486899.6322572,234700,31.81328773498535
1698486934.1845236,234800,29.931591033935547
1698487343.2193177,235100,29.787240982055664
1698487377.7451296,235200,30.950584411621094
1698487412.2606087,235300,30.073619842529297
1698487551.201305,235700,30.26854133605957
1698487620.3489594,235900,28.97113800048828
1698488027.9268107,236200,33.65343475341797
1698488131.632217,236500,31.93206214904785
1698488235.184371,236800,32.89540481567383
1698488643.0835073,237100,31.833587646484375
1698488712.2684386,237300,32.53469467163086
1698488885.157508,237800,30.999839782714844
1698489397.550585,238400,30.47325325012207
1698489570.6133907,238900,30.587100982666016
1698489944.504361,239100,29.73883628845215
1698490014.5120358,239300,28.094383239746094
1698490049.0778153,239400,30.42034912109375
1698490083.6616907,239500,29.544017791748047
1698490118.3011355,239600,29.438945770263672
1698490152.8297713,239700,30.931514739990234
1698490187.3790758,239800,28.668659210205078
1698490595.7454498,240100,31.23700714111328
1698490838.5513132,240800,33.244415283203125
1698491247.9722624,241100,31.958147048950195
1698491282.5025873,241200,33.371826171875
1698491386.0566595,241500,32.54039001464844
1698491525.0752501,241900,31.228649139404297
1698492139.6721668,242800,28.453514099121094
1698492548.271882,243100,33.17889404296875
1698492686.4032948,243500,29.853168487548828
1698492720.9291236,243600,30.51818084716797
1698492790.0001063,243800,31.84210777282715
1698492824.4938703,243900,28.709178924560547
1698493198.150394,244100,32.17555618286133
1698493233.542385,244200,29.59048080444336
1698493337.148269,244500,29.986377716064453
1698493440.7569964,244800,31.524707794189453
1698493882.323497,245200,29.956968307495117
1698493916.8427627,245300,29.853939056396484
